"CLASIFICACIÓN ÚNICA DE OCUPACIONES
PARA COLOMBIA
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;1;Dirigir, planear y realizar investigaciones, estudios y procedimientos experimentales en laboratorios y de campo para aumentar el conocimiento científico de distribución, estructura, características funcionales y comportamiento de los organismos vivos. Obtener nueva información, productos y procesos, poner a prueba hipótesis, resolver problemas en áreas tales como el medio ambiente, la agricultura, la salud, la crianza de animales, la producción de plantas, la biomedicina, la biología y la farmacología.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;2;Diseñar y realizar experimentos y pruebas.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;3;Estudiar y realizar experimentos de la estructura, el desarrollo y las características de micro-organismos, incluyendo bacterias, protozomas, hongos y algas.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;4;Examinar muestras de origen humano, animal, vegetal, físico, alimenticio, ambiental u otro, usando análisis microscópicos, químicos de pruebas, muestras de laboratorio, diversos equipos e instrumentos, tecnologías y técnicas especializadas como microscopios electrónicos, telemetría, sistemas de posicionamiento global, biotecnología, imágenes satelitales, ingeniería genética, análisis digital de la imagen, reacción en cadena de la polimerasa y realizar modelos informáticos.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;5;Estudiar, identificar, clasificar, recoger especímenes y mantener bases de datos de información científica de seres humanos, animales, insectos y vegetales, analizando su origen, desarrollo, constitución química y física, estructura, composición, así como los procesos de la vida y reproductivos.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;6;Estudiar, dirigir y realizar experimentos moleculares o bioquímicos, de conformación genética, manipulación de genes, recombinación del ADN o pertinentes acerca de los factores que condicionan el origen, el desarrollo, crecimiento y la transmisión de características hereditarias en seres humanos, animales o plantas.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;7;Realizar investigaciones y experimentos sobre los procesos, las estructuras y las funciones vitales de órganos, tejidos, glándulas, sistemas orgánicos en condiciones normales, anormales y excepcionales, y sobre la influencia de factores físicos y químicos en células normales y anormales.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;8;Realizar investigaciones, estudios y experimentos sobre la naturaleza, las causas, los cambios funcionales y el desarrollo de enfermedades y trastornos en los humanos, los animales y las plantas.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;9;Participar en investigación y en programas de promoción de la salud y la prevención, en programas de capacitación en control de riesgo biológico y diseñar y participar en programas de educación sanitaria y promoción en salud en la clínica y en la comunidad.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;10;Atender a los pacientes, tomar muestras y realizar exámenes de laboratorio en las diferentes áreas: microbiología, bioquímica, hematología, serología, inmunología, biología molecular y banco de sangre.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;11;Conducir estudios sobre identificación, efectos y control de patógenos y toxinas de humanos, plantas y animales.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;12;Manejar, capacitar y controlar en normas de bioseguridad.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;13;Diseñar, dirigir y realizar estudios, planes, evaluaciones e informes de impacto ecológico y ambiental para identificar los cambios causados por factores naturales o humanos y el manejo de recursos renovables.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;14;Asesorar sobre el aprovechamiento de subproductos a partir de materias primas de origen biológico.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;15;Asesorar a los gobiernos, las organizaciones y las empresas en áreas como la conservación, la administración de los recursos naturales, los efectos del cambio climático y la contaminación.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;16;Realizar artículos científicos e informes que describan las investigaciones, los hallazgos en publicaciones científicas y especializadas, las conferencias o las ponencias.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;17;Realizar la ejecución de controles de calidad interno y externo a todas las pruebas de laboratorio, así como su respectivo análisis y manejar el riesgo biológico en el laboratorio, en las entidades de salud y demás organizaciones que lo exijan.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;18;Administrar el laboratorio sea clínico, ambiental o industrial, realizando la planeación, la ejecución, la evaluación y la mejora continua de todos los procesos a su cargo, de acuerdo con los programas de gestión de calidad, de seguridad del paciente, de gestión documental, de gestión de riesgos, así como la adquisición y el mantenimiento preventivo de los equipos.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;19;Coordinar a los técnicos y los auxiliares involucrados en los procesos de laboratorio.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;20;Analizar, documentar y tomar las acciones correspondientes de los resultados de ensayos, calibraciones, verificaciones, calificaciones y las mediciones presentadas según técnicas de aseguramiento metrológico.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;21;Realizar auditorías para asegurar la calidad de las mediciones según normativa técnica y procedimientos establecidos.;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;22;Desempeñar funciones afines.;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;1;Apoyar y supervisar el proceso de adquisición de equipos e insumos.;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;2;"Asesorar y prestar servicio de consultoría sobre técnicas para mejorar la producción, la sostenibilidad y la rentabilidad de cultivos, fertilización, adecuación de tierras; diseño y construcción de distritos de riego y drenaje; diseño y montaje de unidades de postcosecha y recolección de cosechas; cuidado de especies pecuarias y acuáticas; prevención de enfermedades fito y zoosanitarias, producciones alternativas, administración de fincas, finanzas, proyectos, mercadeo y otros aspectos agropecuarios.";
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;3;Promover y asesorar a educadores, administradores de fincas, empresas rurales y agroindustriales, proveedores de insumos agropecuarios, negociantes y agentes del gobierno en territorio, sobre aspectos relacionados con la empresa, finca, agricultura y agroindustria, actividades pecuarias y acuícolas, planificación, gestión, genética, nutrición, normatividad nacional e internacional, las enfermedades, control de plagas, mejora del suelo, cría de animales, programas de alimentación, entre otros.;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;4;Investigar y estudiar sobre las características, técnicas, las posibilidades de utilización y la productividad de los cultivos, suelos y los recursos naturales, insectos, enfermedades y prácticas pesqueras, y aplicar los resultados al rendimiento de la producción pesquera, pecuaria y faenas agrícolas.;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;5;Investigar, experimentar e idear métodos nuevos o mejorados sobre genética animal, técnicas de ganadería en fertilidad, manejo de enfermedades, mejoramiento de razas, cría reproducción y cruce de animales.;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;6;Investigar sobre la conservación de la fauna salvaje e idear métodos nuevos o perfeccionarlos.;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;7;Diseñar e implementar métodos de producción, extracción, transformación, conservación y mercadeo optimizando el aprovechamiento de la materia prima pesquera para el consumo humano, teniendo en cuenta pautas de migración, crecimiento, alimentación, desove de peces, métodos de fertilización, incubación y nacimiento de peces.;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;8;Estudiar los factores ambientales que afectan la producción de cultivos comerciales, el crecimiento de los pastos, la cría de animales y las poblaciones de peces.;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;9;Dirigir investigaciones, desarrollar procedimientos y técnicas para resolver problemas agropecuarios y mejorar la eficiencia de la producción implementando biosistemas relacionados con la adecuación de tierras, mecanización agrícola, manejo de recursos hídricos, construcciones rurales, postcosecha y procesamiento de productos, con criterios de sostenibilidad y competitividad.;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;10;Administrar los recursos agrícolas, pecuarios y pesqueros para maximizar a largo plazo sus beneficios comerciales, recreativos y ambientales.;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;11;Investigar, planificar y ejecutar procedimientos de gestión para hacer frente a los efectos de los incendios, las inundaciones, las sequías, la erosión del suelo, las plagas, las enfermedades y el cambio climático.;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;12;Realizar o asesorar estudios acerca de métodos y medios para mejorar la calidad de los productos, aumentar el rendimiento, la producción, la eficiencia de las faenas agrícolas o las operaciones forestales y conservar los recursos naturales y el medio ambiente.;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;13;Preparar informes científicos y realizar sesiones de asesoramiento, charlas y lecturas informativas para productores, comunidades de agricultura, pecuario y pesca, grupos empresariales, entre otros grupos.;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;14;Desempeñar funciones afines.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;1;Recopilar y analizar datos y muestras de producción, nutrientes, suelo, calidad del agua y otros factores que afectan a la producción forestal.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;2;Dirigir, planear y estudiar el reconocimiento forestal y los efectos de las técnicas de cultivo, suelos, insectos, plagas, enfermedades y prácticas forestales y de silvicultura sobre el rendimiento de la producción agrícola, preparando reportes y recomendaciones.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;3;Planear y dirigir el cultivo de bosques maderables y no maderables, producción de árboles urbanos en vivero, programas de reforestación y silvicultura, prevención de incendios, construcción de vías, protección ambiental y programas de control de insectos y malezas, para generar informes, recomendaciones y asesoramiento a dueños de bosques maderables, comunidades de agricultura, silvicultura, pesca, gobiernos y empresas.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;4;Investigar sobre las características, la capacidad de uso y la productividad de los suelos y los recursos naturales, aplicar los resultados al desarrollo de mejores prácticas y forestales estableciendo planes a corto y largo plazo para administración de tierras y recursos naturales.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;5;Dirigir y asesorar investigaciones avanzadas sobre mejoramiento árboles y suelos, producción de semillas, control de plagas y malezas, ecología y operaciones forestales.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;6;Planear y dirigir el cultivo de bosques maderables, programas de reforestación y silvicultura, prevención de incendios, construcción de vías, protección ambiental y programas de control de insectos y malezas.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;7;Participar en las actividades encaminadas a la preservación, protección y cuidado del ambiente, cumpliendo con las disposiciones de manejo ambiental.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;8;Planear y conducir programas educativos, capacitaciones y entrenamiento en silvicultura, forestación y arborización.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;9;Desarrollar y supervisar programas y actividades de siembra de árboles para la producción de madera, poda, tala, traslados, endoterapia, gestión de vegetación en redes eléctricas, entre otros.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;10;Investigar, planificar y ejecutar procedimientos de gestión para hacer frente a los efectos de los incendios, las inundaciones, las sequías, la erosión del suelo, las plagas y las enfermedades.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;11;Controlar y negociar términos, condiciones, cumplimiento de acuerdos y contratos para el cultivo, administración forestal, arrendamiento de tierras y resultados de las actividades forestales.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;12;Administrar empresas, recursos forestales, cuencas hidrográficas de investigación, extensión, participación comunitaria y dasonomía, para maximizar a corto y largo plazo sus beneficios comerciales, recreativos y ambientales.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;13;Estudiar la propagación, cultivo y salud de árboles forestales, métodos para mejorar el crecimiento de las reservas, los efectos del despeje y los factores ambientales en los rendimientos de la producción forestal y el crecimiento de los pastos.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;14;Presentar informes y propuestas de investigaciones e intervención relacionadas con programas y actividades de silvicultura, forestación, arboricultura, entre otros.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;15;Identificar oportunidades y necesidades de innovación y participar activamente en el desarrollo de estas en grupos interdisciplinarios.;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;16;Desempeñar funciones afines.;
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;1;Atender requerimientos de los productores rurales, de acuerdo con necesidades, potencialidades, planes y programas de la política pública que busquen fortalecer el sector rural integrando los sectores agropecuarios y forestal, con énfasis en bosques naturales.;
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;2;Capacitar en la cultura del cambio y los aspectos organizacionales, de manejo y producción sostenible, inocua y competitiva en unidades productivas de acuerdo con metodologías de extensión y normativa de los sectores agropecuarios y forestal de bosques naturales.;
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;3;Proyectar líneas de acción que orienten al productor en la planificación del desarrollo rural en territorio, combinando la productividad agropecuaria con la conservación y el aprovechamiento sostenible de bosquesnaturales, con visión prospectiva y en el marco de la implementación de la política pública.;
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;4;Gestionar la información relacionada con el desempeño y los requerimientos de los sistemas productivos agropecuarios y forestales de acuerdo con alternativas tecnológicas innovadoras.;
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;5;Promover la autogestión comunitaria, el desarrollo de habilidades sociales, la transferencia de conocimientos, tecnologías e innovación de acuerdo con las necesidades del productor rural en las diferentes fases de la cadena agropecuaria,nde productos forestales maderables y no maderables del bosque natural y otras actividades económicas asociadas.;
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;6;"Diagnosticar la problemática del productor rural y comunicar el análisis, las oportunidades y las alternativas de solución obtenidos del proceso de extensión agropecuaria y forestal; medir la gestión a través de indicadores de cobertura, resultados e impacto.";
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;7;Promover la articulación de actores y el desarrollo de capacidades para la generación de encadenamientos productivos y asociativos en el territorio.;
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;8;Asesorar a campesinos, asociaciones de productores rurales en procesos de restauración multifuncional de ecosistemas.;
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;9;Acompañar a los productores en los procesos de planificación de finca y visión de futuro, considerando enfoque de paisaje, oferta ambiental y conectividad ecosistémica.;
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;10;Desempeñar funciones afines.;
2;21331;Profesionales ambientales y ecologistas;1;Investigar, realizar pruebas, recoger muestras, pruebas de campo y análisis de laboratorio para identificar las fuentes de los problemas ambientales, y recomendar maneras de prevenir, controlar y remediar el impacto de tales problemas.;
2;21331;Profesionales ambientales y ecologistas;2;"Evaluar y auditar el impacto de las actividades potenciales o propuestas, los proyectos y desarrollos sobre el medio ambiente y formular recomendaciones si tales desarrollos deberían proceder; conducir los estudios necesarios de impacto ecológico y ambiental.";
2;21331;Profesionales ambientales y ecologistas;3;Desarrollar, asesorar y coordinar la implementación de sistemas de gestión ambiental para permitir que las comunidades, instituciones locales y organizaciones puedan identificar, monitorear y controlar el impacto de sus actividades, productos y servicios sobre el medio ambiente para su conservación, preservación, renovación y restauración.;
2;21331;Profesionales ambientales y ecologistas;4;Gestionar, asesorar y evaluar en las organizaciones el manejo de recursos ambientales, el cumplimiento de la regulación ambiental y el trámite ante autoridades competentes, identificar las violaciones y determinar las medidas correctivas apropiadas.;
2;21331;Profesionales ambientales y ecologistas;5;Prestar asesoramiento técnico y servicios de apoyo a las organizaciones sobre la mejor manera de hacer frente a los problemas ambientales con el fin de reducir los daños al medio ambiente y minimizar pérdidas económicas.;
2;21331;Profesionales ambientales y ecologistas;6;Preparar planes e informes sobre el manejo de recursos renovables.;
2;21331;Profesionales ambientales y ecologistas;7;Orientar y hacer seguimiento a los entes territoriales en la planificación, la programación, la organización, la ejecución y el control de planes, programas y proyectos que conduzcan al mejoramiento del ambiente.;
2;21331;Profesionales ambientales y ecologistas;8;Formular, desarrollar y promover políticas, planes, programas y proyectos de conservación, gestión y cultura ambiental a nivel local, regional y nacional.;
2;21331;Profesionales ambientales y ecologistas;9;Coordinar la elaboración de estudios y evaluaciones de impacto ambiental que se propongan en los diferentes proyectos de infraestructura y de desarrollo que exijan las autoridades ambientales.;
2;21331;Profesionales ambientales y ecologistas;10;Dirigir investigaciones sobre políticas, desarrollo o administración de los programas relacionados con los recursos naturales.;
2;21331;Profesionales ambientales y ecologistas;11;Desarrollar y gestionar proyectos de investigación básica y aplicada en temas ambientales, evaluar y presentar informes sobre el impacto ambiental de las actividades de construcción, ingeniería civil y de otra índole, existentes y propuestas.;
2;21331;Profesionales ambientales y ecologistas;12;Ejercer representación legal y constitucional para la defensa de recursos naturales que han sido declarados sujetos de derecho ante el Estado, entidades públicas y privadas, comunidades y organismos internacionales.;
2;21331;Profesionales ambientales y ecologistas;13;Identificar los objetos territoriales legales de los componentes ambiental, gestión de riesgo, cambio climático, recursos naturales y sus derechos, restricciones y responsabilidades asociados, teniendo en cuenta los instrumentos de planificación territorial y las determinantes para el ordenamiento.;
2;21331;Profesionales ambientales y ecologistas;14;Desempeñar funciones afines.;
2;21332;Profesionales en gestión de riesgo de desastres;1;Planear y dirigir la gestión del riesgo de acuerdo con políticas.;
2;21332;Profesionales en gestión de riesgo de desastres;2;Evaluar estrategias, planes, programas y proyectos en la gestión de riesgo de desastres de acuerdo con política.;
2;21332;Profesionales en gestión de riesgo de desastres;3;Coordinar el proceso de gestión de riesgo de desastres a través de los procesos de conocimiento y reducción del riesgo, manejo de desastres y procesos de recuperación.;
2;21332;Profesionales en gestión de riesgo de desastres;4;Planear, coordinar y orientar acciones de gestión de riesgo de desastres de acuerdo con procedimientos técnicos y políticas.;
2;21332;Profesionales en gestión de riesgo de desastres;5;Diseñar estrategias de gestión de riesgo de desastres de acuerdo con políticas.;
2;21332;Profesionales en gestión de riesgo de desastres;6;Monitorear amenazas de riesgo de desastres y peligros inminentes de acuerdo con procedimientos técnicos y políticas.;
2;21332;Profesionales en gestión de riesgo de desastres;7;Vigilar la ejecución de los procesos de la gestión del riesgo de acuerdo con políticas.;
2;21332;Profesionales en gestión de riesgo de desastres;8;Promover acciones de preparación y rehabilitación en caso de desastres o situaciones de peligro inminente de acuerdo con políticas.;
2;21332;Profesionales en gestión de riesgo de desastres;9;Tramitar recursos para el manejo de emergencias y desastres de acuerdo con políticas.;
2;21332;Profesionales en gestión de riesgo de desastres;10;Elaborar instrumentos de gestión de riesgo de acuerdo con procedimientos técnicos.;
2;21332;Profesionales en gestión de riesgo de desastres;11;Valorar el riesgo de desastres de acuerdo con lineamientos técnicos y políticas.;
2;21332;Profesionales en gestión de riesgo de desastres;12;Revisar y evaluar el impacto y riesgos de desastres que las actividades y los proyectos de un territorio puedan tener sobre el medio ambiente y formular recomendaciones.;
2;21332;Profesionales en gestión de riesgo de desastres;13;Desempeñar funciones afines.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;1;Dirigir y realizar estudios sobre localización, distribución, confiabilidad y funcionalidad de las plantas de procesos productivos o sistemas de administración y asesorar sobre la disposición más eficiente de las instalaciones, maquinaria y equipo, o reformas a métodos, sistemas, procedimientos, programas y operaciones de las áreas de la organización.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;2;Desarrollar, coordinar y establecer programas, normas y políticas para la instalación, modificación, control y aseguramiento de calidad, inventarios, pruebas de funcionamiento, inspección y mantenimiento de acuerdo con los principios de ingeniería y normas de seguridad.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;3;Desarrollar procedimientos y variables de fabricación y procesamiento, de control de máquinas o equipos, vigilar la producción e inspeccionar los procesos y la planta con el fin de mejorar y mantener el rendimiento.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;4;Desarrollar, dirigir y asesorar programas de métodos, tiempos, organización administrativa, medición del trabajo y análisis de muestras de actividad laboral para desarrollar normas en cuanto a la utilización de mano de obra y simplificación del trabajo.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;5;Dirigir estudios, implementar programas y desarrollar especificaciones para la fabricación y determinar niveles óptimos de inventario para producción, equipos, flujos de materiales, capacidades, diseño de instalaciones y sistemas, y la máxima utilización de maquinaria y recursos.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;6;Planear, diseñar, organizar y gestionar la fuerza de trabajo ocupada en los proyectos, entrega de materiales, maquinaria, equipo y la distribución de plantas e instalaciones.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;7;Generar estrategias y asesorar a la dirección sobre nuevos métodos y técnicas de manufactura, administración, tecnología y equipos de producción.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;8;Estudiar y asesorar sobre el diseño, la tecnología y la ingeniería de procesos de fabricación especiales, desarrollar sistemas y procesos de producción flexibles, para mejorar eficiencia, optimizar recursos o aprovechar espacio físico y viabilidad de los productos.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;9;Realizar estudios de métodos, tiempos y movimientos para localizar e investigar el origen de fallas y corregir deficiencias.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;10;Formular, evaluar y controlar proyectos de inversión, estudios de factibilidad, información financiera y contable, planeación y preinversión para el análisis de alternativas de producción y las operaciones de la organización.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;11;Proponer y adecuar métodos y técnicas de producción que aseguren la calidad exigida del producto y/o servicio aceptable, controlando los procesos de producción, estableciendo sistemas y especificaciones de inspección, y adecuando instrumentos para control de calidad.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;12;Analizar, recomendar y asesorar técnicamente sobre la utilización de fuerza de trabajo, diseño de las instalaciones, datos operativos, programas de producción y costos, para determinar la disposición y nivel óptimo de eficiencia de las instalaciones, los trabajadores, la maquinaria y los equipos.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;13;Coordinar el mantenimiento de los edificios de la planta y los equipos productivos, y los requisitos para disponer los nuevos diseños, estudios y programas de mantenimiento.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;14;Desarrollar aplicaciones para el control de tecnologías, procesos y operaciones de fabricación.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;15;Desarrollar, implementar y dirigir programas y estudios de salud ocupacional, seguridad industrial, sistemas de evaluación del desempeño, escala salarial e incentivos.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;16;Estudiar manuales de funciones, organigramas e información del proyecto para determinar las funciones y responsabilidades de los trabajadores y las unidades de trabajo para identificar áreas de duplicación de funciones.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;17;Diseñar, desarrollar, implementar, administrar y mejorar sistemas y procesos de gestión, así como su integración.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;18;Formular, evaluar y hacer seguimiento a proyectos de mejoramiento continuo.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;19;Determinar requisitos y cálculo de datos técnicos que sean necesarios para efectuar los procesos de fabricación, para establecer las cantidades, estimar costos de materiales, recurso humano y de producción, programas de entrenamiento, proyectos y vigilar su cumplimiento.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;20;Coordinar la articulación entre los departamentos de compras de materiales, almacenamiento y departamentos de control para garantizar un flujo constante de suministros.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;21;Coordinar a tecnólogos, técnicos, analistas, personal administrativo y otros ingenieros.;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;22;Desempeñar funciones afines.;
2;21420;Ingenieros civiles / Ingenieras civiles;1;Dirigir y realizar investigaciones y desarrollos de teorías nuevas o mejoradas y métodos relativos a los procesos de proyección, diseño y construcción en ingeniería civil.;
2;21420;Ingenieros civiles / Ingenieras civiles;2;Determinar y especificar métodos y materiales de construcción de acuerdo con las normas y los estándares de calidad establecidos.;
2;21420;Ingenieros civiles / Ingenieras civiles;3;Desarrollar conceptos preliminares, bosquejos, dibujos, modelación y diseños de elementos estructurales y no estructurales de ingeniería civil.;
2;21420;Ingenieros civiles / Ingenieras civiles;4;Dirigir análisis técnicos de campo para desarrollos topográficos, ensayos y toma de muestras de suelos y rocas, hidrológicos, diseñar bases estructurales y preparar informes relacionados.;
2;21420;Ingenieros civiles / Ingenieras civiles;5;"Planear y asesorar proyectos de edificación e infraestructura de concreto, acero y otros materiales; destinadas a vivienda, industria y otros usos.";
2;21420;Ingenieros civiles / Ingenieras civiles;6;Elaborar presupuestos de obra, programas de ejecución, control de inversiones y financiación de los proyectos.;
2;21420;Ingenieros civiles / Ingenieras civiles;7;Establecer sistemas de control para garantizar el funcionamiento eficiente de las estructuras, así como la seguridad y la protección del medio ambiente.;
2;21420;Ingenieros civiles / Ingenieras civiles;8;Analizar la estabilidad de las estructuras y probar el comportamiento y la durabilidad de los materiales que se utilicen en su construcción.;
2;21420;Ingenieros civiles / Ingenieras civiles;9;Organizar, controlar, dirigir e inspeccionar la conservación de estructuras, preliminares, desarrollo técnico administrativo de obras civiles y acabados.;
2;21420;Ingenieros civiles / Ingenieras civiles;10;Organizar y dirigir actividades de mantenimiento y reparación de las estructuras de ingeniería civil existentes.;
2;21420;Ingenieros civiles / Ingenieras civiles;11;Interpretar, modelar, revisar, validar y aprobar planos y trabajos de diseño civil según especificaciones, requerimientos técnicos y normativa.;
2;21420;Ingenieros civiles / Ingenieras civiles;12;Preparar especificaciones de construcción, contratos, costos, cálculos de materiales, documentos, programaciones del proyecto, revisión y evaluación de financiación y presentar informes, analizando códigos, reglamentos de construcción, requerimientos de espacio y otros documentos técnicos y vigilar acciones contractuales según marco legal y metodología de interventoría.;
2;21420;Ingenieros civiles / Ingenieras civiles;13;Participar en trabajos de investigación y asesoramiento relacionados con el ordenamiento, la planeación, los usos, la adecuación de terrenos y el ordenamiento urbano.;
2;21420;Ingenieros civiles / Ingenieras civiles;14;Diseñar, proyectar, organizar, dirigir y vigilar la construcción y el funcionamiento de obras e instalaciones de ingeniería destinadas a asegurar la higiene y la salud públicas, las redes hidrosanitarias y los sistemas de abastecimiento, las obras de saneamiento, recolección, tratamiento y disposición final de aguas residuales y sistemas de aprovisionamiento de agua.;
2;21420;Ingenieros civiles / Ingenieras civiles;15;Supervisar personal a cargo y las diferentes especialidades técnicas que intervienen en el diseño y la construcción de obra civiles y revisar instalaciones técnicas de acuerdo con especificaciones de construcción.;
